source,target
177172838,24675815
397167823,24675815
95078340,24675815
439128804,24675815
14562671,24675815
105580379,24675815
469627856,24675815
392282526,24675815
20693207,24675815
270338795,24675815
107529349,24675815
75745575,24675815
29243090,24675815
250062702,24675815
381229460,24675815
14214261,24675815
165677083,24675815
200257948,24675815
81066264,24675815
87541138,24675815
17366820,24675815
245462771,24675815
41081410,24675815
49747689,24675815
213131653,24675815
280924536,24675815
261153946,24675815
288714253,24675815
90380933,24675815
27861988,24675815
217168395,24675815
50072714,24675815
17928039,24675815
8575182,24675815
153204201,24675815
35872982,24675815
26233642,24675815
46640068,24675815
93599144,24675815
114290858,24675815
37629519,24675815
22417176,24675815
213048153,24675815
18639669,24675815
67713107,24675815
194073775,24675815
187607889,24675815
51163220,24675815
109597567,24675815
78563125,24675815
95182816,24675815
55257109,24675815
26991913,24675815
18016709,24675815
74695779,24675815
36081485,24675815
14216489,24675815
22036901,24675815
66638375,24675815
90031325,24675815
21319124,24675815
89148416,24675815
55186327,24675815
274919839,1322628026
1011349039550468096,1322628026
1311706102317412373,1322628026
4093226241,1322628026
1332112269795319809,1322628026
1084746708582584320,1322628026
1346406877282902016,1322628026
2376271072,1322628026
306165130,1322628026
1264641707859116033,1322628026
483254394,1322628026
49067590,1322628026
97235698,1322628026
87757573,1322628026
1217876681307889665,1322628026
1218293630181441536,1322628026
791771665835458560,1322628026
1210480751302643714,1322628026
40316642,1322628026
1109133662690390019,1322628026
1133764719981092865,1322628026
1116019752076443648,1322628026
70922355,1322628026
945905360,1322628026
36058325,1322628026
482310295,1322628026
49982950,1322628026
48669347,1322628026
32969572,1322628026
127943240,1322628026
1097842956,1322628026
194727287,1322628026
958543530208657411,1322628026
951571493481320448,1322628026
869895020454834176,1322628026
793550612847792128,1322628026
179451993,1322628026
3301699120,1322628026
461980094,1322628026
912575676699566080,1322628026
20693207,1322628026
3450868761,1322628026
873528652838965248,1322628026
347731134,1322628026
851410944290951169,1322628026
820197004055871490,1322628026
2980095693,1322628026
818563509889994752,1322628026
729061944,1322628026
793735846012780544,1322628026
788460762238976000,1322628026
551456352,1322628026
53116921,1322628026
63669383,1322628026
2853977315,1322628026
263364103,1322628026
731124725011873792,1322628026
747924236,1322628026
2150785087,1322628026
1315118874,1322628026
250670563,1322628026
29035079,1322628026
2208722034,1322628026
3049972011,1322628026
963172615,1322628026
114224625,1322628026
4258257286,1322628026
2896161742,1322628026
22004039,1322628026
141626209,1322628026
383791816,1322628026
167054948,1322628026
42265020,1322628026
1217720905,1322628026
123071837,1322628026
519736518,1322628026
2264213972,1322628026
506394272,1322628026
81066264,1322628026
3140305391,1322628026
113678730,1322628026
3021115714,1322628026
210870282,1322628026
42393934,1322628026
57665578,1322628026
107698124,1322628026
1374176696,1322628026
2770296804,1322628026
2615018718,1322628026
2614283005,1322628026
2577276560,1322628026
1536208236,1322628026
1293808825,1322628026
2532230840,1322628026
2446993388,1322628026
132208867,1322628026
2240720686,1322628026
1058855480,1322628026
45712828,1322628026
2293215612,1322628026
332847301,1322628026
127856236,1322628026
270521418,1322628026
38935543,1322628026
477761895,1322628026
24742083,1322628026
70453829,1322628026
102023324,1322628026
194073775,1322628026
1930923860,1322628026
37664589,1322628026
1893311418,1322628026
532497797,1322628026
90451846,1322628026
18304835,1322628026
190452288,1322628026
19107694,1322628026
79455373,1322628026
86296557,1322628026
226737674,1322628026
254699898,1322628026
160480602,1322628026
1031005303,1322628026
1493384828,1322628026
593564542,1322628026
1000540062,1322628026
49747689,1322628026
22006259,1322628026
96112657,1322628026
1341591828,1322628026
436986967,1322628026
1224628519,1322628026
301318679,1322628026
84022913,1322628026
173069442,1322628026
213131653,1322628026
95182816,1322628026
381229460,1322628026
136753296,1322628026
1065560144,1322628026
177172838,1322628026
33926081,1322628026
7937552,1316223600
3303889503,1316223600
162524005,1316223600
253224110,1316223600
836570827709612032,1316223600
245928975,1316223600
14568279,1316223600
104435756,1316223600
1099036026859864069,1316223600
869895020454834176,1316223600
1371178349159186436,1316223600
18016709,1316223600
1340545709129543682,1316223600
1311706102317412373,1316223600
1313033711240327169,1316223600
1098318609087107073,1316223600
3416217880,1316223600
1138799125498142721,1316223600
52463089,1316223600
850254899958788097,1316223600
1210826246919032832,1316223600
1080356127320272896,1316223600
714736873,1316223600
1109133662690390019,1316223600
915474042,1316223600
213131653,1316223600
15982697,1316223600
814052329,1316223600
975730831665790978,1316223600
1011349039550468096,1316223600
708715405364301824,1316223600
80529673,1316223600
14562671,1316223600
874310131,1316223600
993143935638884353,1316223600
975332962219757568,1316223600
959732187447857152,1316223600
921786835638079488,1316223600
704932830644670466,1316223600
925287579674652674,1316223600
477761895,1316223600
866657044664897536,1316223600
3010809119,1316223600
1262200784,1316223600
177875663,1316223600
181880752,1316223600
33518029,1316223600
1536468043,1316223600
98914851,1316223600
77584964,1316223600
861934939574591488,1316223600
733664894650875907,1316223600
210870282,1316223600
834074272788258817,1316223600
826557857185333248,1316223600
41081410,1316223600
809099134284206080,1316223600
3037017436,1316223600
113066761,1316223600
3107836343,1316223600
133003124,1316223600
740070602,1316223600
448675856,1316223600
617094473,1316223600
539845843,1316223600
793735846012780544,1316223600
4361611157,1316223600
340530566,1316223600
160480602,1316223600
3049972011,1316223600
27604135,1316223600
335567631,1316223600
131121832,1316223600
764575749198192640,1316223600
3092775645,1316223600
177172838,1316223600
137310688,1316223600
14256196,1316223600
49747689,1316223600
2254799006,1316223600
14216489,1316223600
102821475,1316223600
217262382,1316223600
121546832,1316223600
4880759123,1316223600
516691996,1316223600
3727960461,1316223600
79455373,1316223600
87170450,1316223600
242356875,1316223600
3705208473,1316223600
2847863348,1316223600
314308769,1316223600
3102135736,1316223600
448718342,1316223600
1898344544,1316223600
1142411702,1316223600
157966446,1316223600
1065560144,1316223600
95982705,1316223600
87051540,1316223600
42265020,1316223600
7331,1316223600
726231104,1316223600
20530141,1316223600
94776393,1316223600
216311245,1316223600
18304835,1316223600
163012000,1316223600
188449790,1316223600
21322528,1316223600
384482621,1316223600
22494857,1316223600
3042367666,1316223600
21359485,1316223600
59912779,1316223600
2534588982,1316223600
800561016,1316223600
29022030,1316223600
506394272,1316223600
288714253,1316223600
81611541,1316223600
27439361,1316223600
302776937,1316223600
62556273,1316223600
2205569881,1316223600
299346162,1316223600
26122016,1316223600
73959945,1316223600
2240720686,1316223600
216657141,1316223600
2589045031,1316223600
83370668,1316223600
229819854,1316223600
87541138,1316223600
17928039,1316223600
2227142329,1316223600
38003542,1316223600
346013213,1316223600
75419154,1316223600
392282526,1316223600
2206951304,1316223600
413168304,1316223600
2338074109,1316223600
1031005303,1316223600
14214261,1316223600
98663148,1316223600
18307878,1316223600
17366820,1316223600
14412329,1316223600
34696167,1316223600
725680999,1316223600
43751909,1316223600
213048153,1316223600
157431002,1316223600
2152893936,1316223600
14382918,1316223600
415834361,1316223600
280924536,1316223600
49067590,1316223600
16735555,1316223600
1428381265548435457,484891039
1006505419072819200,484891039
161605333,484891039
188689904,484891039
1346816172336017415,15626165
2776364369,15626165
917499473349300224,15626165
2254799006,15626165
3159262698,15626165
725400016702066688,15626165
1371178349159186436,15626165
531062077,15626165
759300251203301376,15626165
256012398,15626165
1108642169793974273,15626165
869546616990162944,15626165
132117710,15626165
958441204718428160,15626165
33619479,15626165
828624722602708992,15626165
922463525997547520,15626165
1082686588424015877,15626165
14923850,15626165
984171898916560898,15626165
3047886106,15626165
1559090347,15626165
16541724,15626165
3240321154,15626165
44386744,15626165
84807991,15626165
632895831,15626165
2479993489,15626165
1841661348,15626165
135584040,15626165
157431002,15626165
4386147797,15626165
2282656489,15626165
8575182,15626165
624960345,15626165
241904812,15626165
123520021,15626165
902209735,15626165
113925365,15626165
622201577,960828044
618271724,960828044
3017226379,729061944
857855064219799552,729061944
1148574362112548864,729061944
720514685565583360,729061944
2205569881,729061944
282736355,729061944
978280701937307648,729061944
1198151073556549632,729061944
1285988086011310081,729061944
1385476140,729061944
398954321,729061944
895515462351470592,729061944
723910423788003328,729061944
1090652546836951040,729061944
1194190676872839168,729061944
4119626644,729061944
1240252237496139776,729061944
1953613052,729061944
1172512356469018626,729061944
4084752742,729061944
969983493441818624,729061944
1138769709527158784,729061944
1081281516121088001,729061944
725685591904522240,729061944
1133764719981092865,729061944
1107312205672927233,729061944
76785667,729061944
2863607769,729061944
1096857484713754624,729061944
1105076343090409474,729061944
1078064424609554433,729061944
1098562993288302592,729061944
1098574186186985473,729061944
959763681910448129,729061944
2427818282,729061944
1067125470842548224,729061944
938064475898380288,729061944
2813220503,729061944
617094473,729061944
1613942444,729061944
513231410,729061944
2887897833,729061944
116145753,729061944
105580379,729061944
2805191663,729061944
3159262698,729061944
759300251203301376,729061944
752183582085480448,729061944
3026842371,729061944
151634763,729061944
2158957212,729061944
958543530208657411,729061944
958441204718428160,729061944
548462417,729061944
154594907,729061944
340455896,729061944
438997649,729061944
3403925475,729061944
4622619358,729061944
3106037512,729061944
872831862254833664,729061944
3329938126,729061944
256012398,729061944
883992541724651521,729061944
155821457,729061944
1409878993,729061944
484678959,729061944
869895020454834176,729061944
2744204755,729061944
836693854069919744,729061944
724374235699924992,729061944
704932830644670466,729061944
280534430,729061944
777789978768269312,729061944
3084733287,729061944
531475059,729061944
760021461524484096,729061944
781191146735333377,729061944
828512012636389376,729061944
245334659,729061944
41081410,729061944
20515037,729061944
827870103823851520,729061944
1195156320,729061944
3107836343,729061944
789520816371298305,729061944
286097842,729061944
1322418960,729061944
1311028620,729061944
49982950,729061944
3238311568,729061944
743357929462472705,729061944
1460315005,729061944
527751490,729061944
730349567670112257,729061944
611603855,729061944
49747689,729061944
194727287,729061944
290661913,729061944
73982412,729061944
3049972011,729061944
711322871235272705,729061944
160480602,729061944
520428723,729061944
398727576,729061944
516691996,729061944
4835492087,729061944
1322628026,729061944
401345803,729061944
2200415266,729061944
3512016015,729061944
37664589,729061944
4439629647,729061944
4389367455,729061944
2149271556,729061944
1485028104,729061944
132208867,729061944
1524464713,729061944
363807558,729061944
1031005303,729061944
58740990,729061944
2737186634,729061944
1220801966,729061944
3300492023,729061944
3033222682,729061944
2251713860,729061944
371193202,729061944
1035760123,729061944
245928975,729061944
2463262202,729061944
3047886106,729061944
1351152841,729061944
3247754711,729061944
141626209,729061944
70922355,729061944
616518370,729061944
40944483,729061944
3055664579,729061944
2264213972,729061944
2922808511,729061944
173069442,729061944
2799641135,729061944
2577276560,729061944
2274995642,729061944
522202539,729061944
2766889970,729061944
113678730,729061944
340530566,729061944
2282656489,729061944
42393934,729061944
413168304,729061944
946539265,729061944
109520714,729061944
1562574847,729061944
384482621,729061944
2498025067,729061944
219310740,729061944
2150785087,729061944
129559567,729061944
2415042241,729061944
212643095,729061944
309260857,729061944
475319916,729061944
2254799006,729061944
38935543,729061944
270839603,729061944
242356875,729061944
1436003556,729061944
366308154,729061944
480400232,729061944
712193203,729061944
210870282,729061944
62777149,729061944
1058855480,729061944
295692678,729061944
39464300,729061944
18417916,729061944
593564542,729061944
250062702,729061944
110379347,729061944
1425076314,729061944
2267211006,729061944
2180560236,729061944
1969655130,729061944
225861221,729061944
276476218,729061944
1894680457,729061944
85439355,729061944
34563828,729061944
1160790912,729061944
580842821,729061944
119381180,729061944
211823520,729061944
902620686,729061944
794032387,729061944
563221971,729061944
33926081,729061944
1930923860,729061944
1224628519,729061944
1000540062,729061944
556506936,729061944
369161922,729061944
392852671,729061944
962335206156963842,24154628
1274009176038088705,24154628
1094367882002214912,24154628
3184755779,24154628
1439215252672065541,24154628
1425076314,24154628
1931628030,24154628
2206951304,24154628
813299189752983552,24154628
1180867148043956224,24154628
1326477270287069184,24154628
1254289423480557568,24154628
1154718597157142530,24154628
1389484749186641923,24154628
1241167426160660482,24154628
1152535736450736134,24154628
1430136747162210304,24154628
1404340248021176320,24154628
398727576,24154628
1036252963453501441,24154628
301427177,24154628
1209167881478512644,24154628
808774689548017665,24154628
1358292680111972352,24154628
546175525,24154628
3131628136,24154628
1332301480309760006,24154628
95388147,24154628
182883898,24154628
1332112269795319809,24154628
1342864421450899457,24154628
301045554,24154628
98914851,24154628
1033087885073936386,24154628
3067819997,24154628
1174346100402266116,24154628
1216049649833869312,24154628
824943963018784771,24154628
1271798508920635395,24154628
280534430,24154628
932218828465102848,24154628
4119626644,24154628
883359957944553472,24154628
1183900837212545025,24154628
1081256727859945473,24154628
1342732249,24154628
857377730488401920,24154628
2637338201,24154628
1100617408186847232,24154628
40990259,24154628
4084752742,24154628
1010420003697553409,24154628
17238017,24154628
213131653,24154628
380984454,24154628
3232476201,24154628
1067719310435590144,24154628
2205569881,24154628
1040288124121899014,24154628
938070304269783040,24154628
371193202,24154628
1017331123779723264,24154628
1036542253609701376,24154628
930561201175715841,24154628
988720059009859584,24154628
938064475898380288,24154628
990575555123793920,24154628
980854872596799488,24154628
830165994417037315,24154628
432134679,24154628
376136226,24154628
72863847,24154628
955720799339581440,24154628
1058855480,24154628
828512012636389376,24154628
2380309356,24154628
956426306471817216,24154628
894927865149607936,24154628
2805191663,24154628
907003734655422469,24154628
725685591904522240,24154628
518674734,24154628
211823520,24154628
138727896,24154628
922021855518748672,24154628
4704179107,24154628
900568209518194688,24154628
823579363950161926,24154628
44186840,24154628
890834874852139009,24154628
907006416396976130,24154628
67128034,24154628
593564542,24154628
891237932278919168,24154628
817329227393540096,24154628
487702644,24154628
2870359030,24154628
864341830569254912,24154628
808271203,24154628
881166478321627137,24154628
791771665835458560,24154628
125749131,24154628
849287318255140864,24154628
29942442,24154628
760021461524484096,24154628
818874723350302720,24154628
1385476140,24154628
840939737951145984,24154628
4417670729,24154628
3235211249,24154628
41081410,24154628
3403925475,24154628
797958145721171968,24154628
324243627,24154628
34914148,24154628
777789978768269312,24154628
1412600736,24154628
32363034,24154628
27604135,24154628
768344124780969984,24154628
766337459487662080,24154628
547956407,24154628
1008662348,24154628
730500957092626432,24154628
760916749944512512,24154628
3106037512,24154628
277033109,24154628
2512475875,24154628
73985850,24154628
451460804,24154628
2731764105,24154628
240167674,24154628
239906290,24154628
29258300,24154628
408545568,24154628
384705988,24154628
26798344,24154628
742764862808461312,24154628
227075400,24154628
246750632,24154628
163569862,24154628
458493949,24154628
1237253324,24154628
2863349220,24154628
4645791051,24154628
49747689,24154628
34687471,24154628
3816830422,24154628
245462771,24154628
392282526,24154628
3419662145,24154628
42744615,24154628
1700111354,24154628
3054489757,24154628
1485028104,24154628
81461728,24154628
2254799006,24154628
303618790,24154628
114981402,24154628
3734967381,24154628
3042367666,24154628
276578380,24154628
3131123891,24154628
169011695,24154628
25648935,24154628
290661913,24154628
4806060874,24154628
3512016015,24154628
108954752,24154628
37940287,24154628
17843195,24154628
4559385197,24154628
33874890,24154628
4171507041,24154628
92005614,24154628
905520594,24154628
463262629,24154628
4185670835,24154628
4155334181,24154628
407010321,24154628
4083784589,24154628
3196208987,24154628
85439355,24154628
302567019,24154628
67077504,24154628
51727668,24154628
185984542,24154628
3899491342,24154628
833960586,24154628
31398692,24154628
1386468133,24154628
460595608,24154628
64447012,24154628
3145295265,24154628
221541656,24154628
2194973042,24154628
3092547670,24154628
3049972011,24154628
299841606,24154628
1680737306,24154628
83586406,24154628
17336807,24154628
18304835,24154628
148111855,24154628
158035656,24154628
74563245,24154628
49067590,24154628
37664589,24154628
1251981666,24154628
3221083803,24154628
73959945,24154628
580842821,24154628
30448383,24154628
109520714,24154628
47952949,24154628
522202539,24154628
43326364,24154628
2819529281,2790104249
1403696277293092864,2790104249
1098922126176849921,2790104249
782089730,2790104249
1211770241421758464,2790104249
798853690887000064,2790104249
1453326028793946115,2790104249
95087822,2790104249
1070712463,2790104249
1354170373777072134,2790104249
1364868522652930051,2790104249
1443621511424794625,2790104249
600683564,2790104249
1138606920946933762,2790104249
1274772200516657152,2790104249
1334162066979106817,2790104249
1445118342231171076,2790104249
579152694,2790104249
1013827530002923525,2790104249
2399966502,2790104249
886967388306120704,2790104249
1412684346968969220,2790104249
1394559376011276291,2790104249
1082909865784369152,2790104249
932218828465102848,2790104249
304363653,2790104249
1393181057411948547,2790104249
1281653677510533120,2790104249
1303014408386490368,2790104249
1347229978526674951,2790104249
1353992020759601152,2790104249
1332112269795319809,2790104249
562918819,2790104249
2205569881,2790104249
1598209838,2790104249
1344431338246516736,2790104249
1338156902304391168,2790104249
273418245,2790104249
47336638,2790104249
2347393517,2790104249
1141036263505612806,2790104249
2807785586,2790104249
1092474771412004874,2790104249
94776393,2790104249
115461554,2790104249
1045727102404894727,2790104249
20515037,2790104249
4704179107,2790104249
1273281875193315328,2790104249
960159510043258880,2790104249
803676517444317185,2790104249
1197162074826321920,2790104249
791771665835458560,2790104249
108099931,2790104249
903605665872142336,2790104249
4119626644,2790104249
917749273827082241,2790104249
122056732,2790104249
1243225522001281026,2790104249
1239108694207541251,2790104249
455583180,2790104249
210870282,2790104249
47587855,2790104249
98914851,2790104249
1240734926309392386,2790104249
89548527,2790104249
519403698,2790104249
197055419,2790104249
1095405827668746242,2790104249
1231268431170867200,2790104249
2450195023,2790104249
1331728897,2790104249
41590804,2790104249
931662859532161024,2790104249
889923975563882497,2790104249
273956547,2790104249
2946562097,2790104249
3385650023,2790104249
364933926,2790104249
746321068995010561,2790104249
3996860741,2790104249
2360974308,2790104249
594112759,2790104249
1001530759126056960,2790104249
2328043774,2790104249
3329938126,2790104249
891047935,2790104249
33482612,2790104249
3080157394,2790104249
170667371,2790104249
2617301257,2790104249
997223721889869825,2790104249
1099341507184726016,2790104249
993848943573372929,2790104249
91446501,2790104249
1031215647051710465,2790104249
2410535585,2790104249
239040068,2790104249
1123500341813706752,2790104249
1053537703709544448,2790104249
1515504487,2790104249
974368973402902528,2790104249
26798344,2790104249
73959945,2790104249
1035760123,2790104249
1027223755,2790104249
1053399674944663553,2790104249
1099036026859864069,2790104249
2621789702,2790104249
188449790,2790104249
984171898916560898,2790104249
2315172008,2790104249
1108642169793974273,2790104249
66644492,2790104249
2538755274,2790104249
92476631,2790104249
928254495104163840,2790104249
760737967,2790104249
118634882,2790104249
941407834075488256,2790104249
1074194643489828864,2790104249
50280578,2790104249
3229918189,2790104249
1053065850276773889,2790104249
2526224579,2790104249
955294305568124930,2790104249
943258102182359040,2790104249
3026842371,2790104249
336625661,2790104249
794662026257825792,2790104249
554600986,2790104249
1052932397954674689,2790104249
11580762,2790104249
1048134407910039552,2790104249
953604352303947776,2790104249
779898302531854336,2790104249
866707159207292931,2790104249
717943315,2790104249
1702042254,2790104249
778290832516481025,2790104249
270579206,2790104249
781755176269058048,2790104249
3414687311,2790104249
2426105678,2790104249
453727465,2790104249
938070304269783040,2790104249
915901706290032640,2790104249
1004280913642098688,2790104249
2805191663,2790104249
2210653532,2790104249
836693854069919744,2790104249
998480100453732352,2790104249
1565809416,2790104249
828943259653328896,2790104249
742738444129079296,2790104249
78005513,2790104249
4877177417,2790104249
1595359338,2790104249
828512012636389376,2790104249
3289832331,2790104249
2853445079,2790104249
2737186634,2790104249
149877914,2790104249
961685703850692609,2790104249
958543530208657411,2790104249
4818388443,2790104249
16565200,2790104249
885960405926989824,2790104249
907003734655422469,2790104249
764575749198192640,2790104249
38003542,2790104249
392852671,2790104249
68232383,2790104249
731357093358411776,2790104249
3406881135,2790104249
836894603215257600,2790104249
104146075,2790104249
3092547670,2790104249
29942442,2790104249
309260857,2790104249
1385476140,2790104249
102814749,2790104249
157966446,2790104249
223179911,2790104249
225869050,2790104249
2200415266,2790104249
110991471,2790104249
26122016,2790104249
2463262202,2790104249
725685591904522240,2790104249
1413140130,2790104249
2790155502,2790104249
119381180,2790104249
106804407,2790104249
3431207729,2790104249
4880759123,2790104249
414836239,2790104249
215630332,2790104249
21799230,2790104249
546175525,2790104249
2180560236,2790104249
29022030,2790104249
1482978509219840000,715150850868580352
1193212727365427200,715150850868580352
1239108694207541251,715150850868580352
1377529507486269440,715150850868580352
3993374235,715150850868580352
1281653677510533120,715150850868580352
1391815441681682437,715150850868580352
890460484029345792,715150850868580352
1289284747269738497,715150850868580352
1243225522001281026,715150850868580352
301045554,715150850868580352
4435814415,715150850868580352
1253983933546496000,715150850868580352
113134566,715150850868580352
731357093358411776,715150850868580352
3623983713,715150850868580352
76785667,715150850868580352
290621768,715150850868580352
915901706290032640,715150850868580352
197055419,715150850868580352
990779461,715150850868580352
830487637874049024,715150850868580352
1091300799563657216,715150850868580352
1116380815716438018,715150850868580352
1090652546836951040,715150850868580352
2273347152,715150850868580352
84564700,715150850868580352
790338566,715150850868580352
95982705,715150850868580352
960311770014474240,715150850868580352
2219561426,715150850868580352
801915511,715150850868580352
1058855480,715150850868580352
242356875,715150850868580352
1515504487,715150850868580352
827278560540844033,715150850868580352
913103172499120133,715150850868580352
625338031,715150850868580352
40500318,715150850868580352
924676959027769345,715150850868580352
3696540616,715150850868580352
876438326823309312,715150850868580352
3646684404,715150850868580352
2340094380,715150850868580352
594112759,715150850868580352
819162408027652097,715150850868580352
814052329,715150850868580352
485796555,715150850868580352
3246174526,715150850868580352
239448394,715150850868580352
2790233917,715150850868580352
731966250486730752,715150850868580352
546039246,715150850868580352
3173726291,715150850868580352
3982122640,715150850868580352
3418377785,715150850868580352
2870359030,715150850868580352
3131331021,715150850868580352
3395317955,715150850868580352
882002382,715150850868580352
735749596094160896,715150850868580352
324243627,715150850868580352
188740543,715150850868580352
811203654,715150850868580352
3148094507,715150850868580352
4580966429,715150850868580352
380161553,715150850868580352
522202539,715150850868580352
2195610588,715150850868580352
2381944874,715150850868580352
293061826,715150850868580352
771299784,1149925062570643456
1059165077239148544,1149925062570643456
1196865315101118464,1149925062570643456
2983403086,1149925062570643456
1367517901037727745,1149925062570643456
2472911090,1149925062570643456
2939865334,1149925062570643456
1332329260560871435,1149925062570643456
950103582568742912,1149925062570643456
270376602,1149925062570643456
1293464251164753922,1149925062570643456
2546555552,1149925062570643456
1085166927146819584,1149925062570643456
1036252963453501441,1149925062570643456
1199278441138442240,1149925062570643456
3959254185,1149925062570643456
2744481882,1149925062570643456
2998867001,1149925062570643456
2148767624,1149925062570643456
1478586594,1149925062570643456
2366004055,1149925062570643456
752183582085480448,1149925062570643456
69022145,1149925062570643456
31461873,1149925062570643456
2299683990,1149925062570643456
821659561346080769,1149925062570643456
1138197525897383936,1149925062570643456
1571006647,1149925062570643456
2301314923,1149925062570643456
3062082700,1149925062570643456
7937552,19487774
2970526948,19487774
3247754711,19487774
32915119,19487774
725400016702066688,19487774
753511452292579328,19487774
910543997386596352,19487774
2790155502,19487774
253224110,19487774
1371178349159186436,19487774
1127842644758081536,19487774
34236821,19487774
14994470,19487774
1070646096958025731,19487774
1250354092972470279,19487774
81580306,19487774
1129010464913010689,19487774
988713668098617344,19487774
27534204,19487774
2884965863,19487774
703602985436377088,19487774
29258300,19487774
828512012636389376,19487774
955098973445947392,19487774
764575749198192640,19487774
490750556,19487774
3918353542,19487774
762693817250242560,19487774
33619479,19487774
3049972011,19487774
384444395,19487774
487001767,19487774
1062766831,19487774
219782856,19487774
140906848,19487774
516691996,19487774
4549702162,19487774
3887161,19487774
4084752742,19487774
22494857,19487774
34687471,19487774
400759731,19487774
448718342,19487774
22249930,19487774
295809400,19487774
41946350,19487774
2805191663,19487774
44488915,19487774
110153675,19487774
2365614774,19487774
87051540,19487774
1379984834,19487774
22527625,19487774
2792470475,19487774
632895831,19487774
2766889970,19487774
33836821,19487774
1702966718,19487774
43523378,19487774
2282656489,19487774
2475803521,19487774
21390444,19487774
23292413,19487774
2375018690,19487774
43751909,19487774
34696167,19487774
84064860,19487774
14214261,19487774
2249149748,19487774
73959945,19487774
2227142329,19487774
31398692,19487774
131121832,19487774
919879982,19487774
295692678,19487774
16052856,19487774
47304437,19487774
1636486862,19487774
1960152553,19487774
170257921,19487774
1224628519,19487774
165606398,19487774
35818187,19487774
55496214,19487774
563944571,19487774
998902050,19487774
21002166,19487774
425059976,19487774
34606939,19487774
219310740,19487774
61239782,19487774
51246127,19487774
219239155,19487774
22417176,19487774
14155156,19487774
616297671,19487774
26460492,19487774
135584040,19487774
784615392,19487774
19069859,19487774
20530141,19487774
477735804,19487774
55257109,19487774
556506936,19487774
22904829,19487774
110379347,19487774
98663148,19487774
14437803,19487774
413168304,19487774
14562671,19487774
245928975,19487774
15010947,19487774
60738475,19487774
17366820,19487774
191421710,19487774
124989289,19487774
48056568,19487774
42628253,19487774
148111855,19487774
280534430,19487774
108099931,19487774
17820931,19487774
191006552,19487774
14932969,19487774
24742083,19487774
157431002,19487774
5959122,19487774
34107114,19487774
113925365,19487774
14412329,19487774
19990083,19487774
19586698,19487774
36023434,19487774
18307878,19487774
33313109,19487774
18639669,19487774
14704256,19487774
41946531,48003895
155821457,48003895
208280030,50954970
117991067,50954970
1371178349159186436,50954970
2714993108,50954970
1286004991111692289,50954970
54574526,50954970
314308769,50954970
180143379,50954970
153204201,50954970
207656781,50954970
88895247,50954970
13933842,50954970
171568825,50954970
14923850,50954970
14932969,50954970
216311245,50954970
703602985436377088,50954970
19069859,50954970
33619479,50954970
852636637,50954970
383782444,50954970
1380016717,50954970
388213279,50954970
920284787255971840,50954970
113925365,50954970
554567458,50954970
97704318,50954970
23311627,50954970
75419154,50954970
4622619358,50954970
210870282,50954970
398115572,50954970
1568211890,50954970
344824294,50954970
3492763529,50954970
220479142,50954970
2192841890,50954970
776532256831700993,50954970
2829865526,50954970
16485136,50954970
46640068,50954970
3297604637,50954970
121698506,50954970
706586817190092800,50954970
726856531149475840,50954970
937568310,50954970
24454541,50954970
716529781,50954970
2917891588,50954970
2745391367,50954970
95492496,50954970
1377107172,50954970
70112414,50954970
157431002,50954970
25879038,50954970
52463089,50954970
20530141,50954970
187890851,50954970
8575182,50954970
1047081,50954970
14073175,50954970
4927436141,938449805470261248
1090652546836951040,3029631768
80459232,3029631768
1334162066979106817,3029631768
864190234204012545,3029631768
1536203269,3029631768
1218293630181441536,19107694
757099243,19107694
3236562113,19107694
274919839,19107694
787335610017218560,19107694
986006694189846528,19107694
1241117228,19107694
90451846,19107694
1346406877282902016,19107694
875534407,19107694
177149840,19107694
594870642,19107694
1264641707859116033,19107694
1256589298801029120,19107694
139888059,19107694
540685541,19107694
1217876681307889665,19107694
1210480751302643714,19107694
125612883,19107694
1004325648419127296,19107694
87757573,19107694
1105171169119035397,19107694
148102588,19107694
48669347,19107694
1065560144,19107694
972927350324322306,19107694
179451993,19107694
1103451361,19107694
873528652838965248,19107694
57665578,19107694
820197004055871490,19107694
817329227393540096,19107694
818563509889994752,19107694
551456352,19107694
1657636920,19107694
747649786149507077,19107694
63669383,19107694
2853977315,19107694
263364103,19107694
20515037,19107694
747924236,19107694
1220801966,19107694
4549702162,19107694
3092547670,19107694
82855316,19107694
3844777606,19107694
2896161742,19107694
519736518,19107694
465709316,19107694
2980095693,19107694
256012398,19107694
22494857,19107694
1895173549,19107694
2770296804,19107694
2731013910,19107694
149474489,19107694
2598688328,19107694
2577276560,19107694
2446993388,19107694
113678730,19107694
34563828,19107694
246750632,19107694
2293215612,19107694
383791816,19107694
47915507,19107694
1160790912,19107694
141626209,19107694
26991913,19107694
1893311418,19107694
15132816,19107694
226737674,19107694
717959059,19107694
415834361,19107694
216311245,19107694
563221971,19107694
42497916,19107694
29035079,19107694
593564542,19107694
1493384828,19107694
1004533646,19107694
79455373,19107694
1322628026,19107694
173069442,19107694
18304835,19107694
925088526,19107694
1031005303,19107694
1058855480,19107694
1000540062,19107694
42676496,19107694
49747689,19107694
104776016,19107694
270521418,19107694
86296557,19107694
332847301,19107694
714736873,19107694
165677083,19107694
18016709,19107694
166145368,19107694
169011695,19107694
104435756,19107694
210870282,19107694
301318679,19107694
83545627,19107694
496441541,19107694
493205787,19107694
177172838,19107694
460231480,19107694
213131653,19107694
221164250,19107694
